,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
83,48af12,2025-04-06 15:13:03,EPWA,2025-04-06 17:03:11,LFMN,LOT34P  ,328,3,262.0,26.0,1,1
84,48ad0b,2025-04-06 15:11:30,EPWA,2025-04-06 15:47:26,EPGD,LOT81L  ,500,18,3359.0,41.0,1,2
85,3c4dc8,2025-04-06 15:10:02,EPWA,2025-04-06 16:25:43,EDDM,DLH3YA  ,918,49,4501.0,125.0,1,4
86,48af0e,2025-04-06 15:07:35,EPWA,2025-04-06 17:00:28,LFPG,LOT335  ,677,26,1974.0,43.0,1,8
87,48ada3,2025-04-06 15:05:19,EPWA,2025-04-06 15:51:50,EYVI,LOT5EF  ,576,3,263.0,7.0,1,2
88,48ae83,2025-04-06 14:52:36,EPWA,2025-04-06 16:29:35,EBBR,LOT3ML  ,770,26,746.0,101.0,1,3
89,48ad0f,2025-04-06 14:51:17,EPWA,2025-04-06 16:08:58,LIPZ,LOT311  ,1116,72,1566.0,2.0,1,4
90,48ada8,2025-04-06 14:47:44,EPWA,2025-04-06 15:34:39,LKPR,LOT521  ,1080,11,17.0,90.0,1,8
91,4b19ef,2025-04-06 14:44:37,EPWA,2025-04-06 16:17:28,LSZH,SWR7PZ  ,282,18,939.0,42.0,1,7
92,48978a,2025-04-06 14:38:06,EPWA,2025-04-06 15:10:47,EPWR,LOT8NE  ,735,34,105.0,77.0,1,2
93,48ada4,2025-04-06 14:35:42,EPWA,2025-04-06 15:46:20,,LOT565  ,1120,11,,,1,0
94,471f31,2025-04-06 14:25:35,EPWA,2025-04-06 16:52:06,LMML,WZZ9193 ,749,26,2490.0,15.0,1,0
95,48ae25,2025-04-06 14:21:16,EPWA,2025-04-06 20:59:35,VIDP,LOT71   ,1533,26,3695.0,167.0,1,1
96,48adb9,2025-04-06 14:20:01,EPWA,2025-04-06 16:04:59,LFLL,LOT4MB  ,638,34,8146.0,359.0,1,6
97,4d245f,2025-04-06 14:18:00,EPWA,2025-04-06 16:35:06,LEBL,WZZ671  ,633,26,2743.0,80.0,1,1
98,479d40,2025-04-06 14:11:39,EPWA,2025-04-06 15:48:55,ENGM,NOZ2KU  ,735,34,1194.0,100.0,1,1
99,48ad09,2025-04-06 14:09:00,EPWA,2025-04-06 15:09:17,LDZL,LOT2MA  ,684,34,9233.0,1485.0,1,2
