,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
95,0d1103,2025-04-06 14:42:02,EYVI,2025-04-06 15:38:34,EPWA,XACOG   ,1282.0,7.0,1549,11,0,1
96,489786,2025-04-06 14:42:02,,2025-04-06 15:36:21,EPWA,LOT2JH  ,,,879,41,0,1
97,48ad0d,2025-04-06 14:55:40,EPRZ,2025-04-06 15:32:52,EPWA,LOT3808 ,334.0,22.0,1048,41,1,1
98,471daf,2025-04-06 13:48:30,EHEH,2025-04-06 15:29:23,EPWA,WZZ53ZC ,30.0,91.0,1252,26,0,1
99,4baa61,2025-04-06 13:32:39,,2025-04-06 15:26:57,EPWA,THY7NS  ,,,1112,41,0,1
100,406674,2025-04-06 13:19:20,EGLL,2025-04-06 15:25:15,EPWA,BAW850T ,641.0,55.0,1038,41,3,1
101,44ce6a,2025-04-06 13:41:46,EBBR,2025-04-06 15:22:19,EPWA,BEL5XD  ,1279.0,78.0,875,49,2,1
102,471efd,2025-04-06 13:56:30,ENTO,2025-04-06 15:18:28,EPWA,WZZ104  ,13988.0,1452.0,1208,34,0,1
103,48c10e,2025-04-06 14:46:43,EPKK,2025-04-06 15:15:39,EPWA,SPRIO   ,159.0,63.0,1457,3,0,1
104,3dd37b,2025-04-06 14:44:30,,2025-04-06 14:57:57,EPWA,DHAIL   ,,,14647,34,0,2
105,48ae21,2025-04-06 02:36:20,,2025-04-06 14:46:15,EPWA,LOT98   ,,,1279,26,0,1
106,4d2020,2025-04-06 13:00:47,EBCI,2025-04-06 14:43:28,EPWA,WZZ9079 ,1861.0,132.0,1278,18,2,1
107,48ad87,2025-04-06 13:11:35,,2025-04-06 14:39:38,EPWA,LOT2KZ  ,,,1120,34,0,1
108,484132,2025-04-06 12:58:36,EHAM,2025-04-06 14:34:23,EPWA,KLM49N  ,4742.0,103.0,1256,34,0,1
109,48ae85,2025-04-06 11:43:43,LEBL,2025-04-06 14:30:54,EPWA,LOT3TD  ,1517.0,72.0,1142,34,0,1
110,39e680,2025-04-06 12:31:13,LFPG,2025-04-06 14:27:59,EPWA,AFR25WJ ,1448.0,71.0,1217,18,2,1
111,4632b1,2025-04-06 13:07:34,EFHK,2025-04-06 14:24:33,EPWA,ABF8    ,596.0,16.0,1002,34,1,1
112,3c4dc8,2025-04-06 12:58:33,EDDM,2025-04-06 14:18:59,EPWA,DLH1UY  ,1143.0,11.0,1226,18,0,1
113,48adac,2025-04-06 12:33:49,EHAM,2025-04-06 14:17:04,EPWA,LOT2PJ  ,4450.0,103.0,1054,34,0,1
114,493033,2025-04-06 12:50:28,EFHK,2025-04-06 14:13:39,EPWA,NJE328K ,1952.0,54.0,1007,34,1,1
115,48b2d1,2025-04-06 13:37:56,EPKK,2025-04-06 14:10:23,EPWA,LPR41   ,34.0,20.0,1520,3,0,1
116,48ada0,2025-04-06 12:31:05,LBSF,2025-04-06 14:07:59,EPWA,LOT6JF  ,2113.0,17.0,1823,3,0,1
117,48af19,2025-04-06 10:15:00,,2025-04-06 14:05:40,EPWA,LOT196  ,,,1824,3,0,1
118,48ada3,2025-04-06 11:53:25,LTFM,2025-04-06 13:55:53,EPWA,LOT1KM  ,12803.0,1021.0,1094,34,0,1
119,489229,2025-04-06 10:30:05,,2025-04-06 13:53:06,EPWA,ENT7938 ,,,1302,26,0,1
120,48ad80,2025-04-06 13:03:52,EPWR,2025-04-06 13:49:04,EPWA,LOT4VG  ,773.0,77.0,1149,34,1,1
121,48ada8,2025-04-06 13:11:14,EPRZ,2025-04-06 13:46:43,EPWA,LOT8AU  ,60.0,7.0,1064,34,1,1
122,3cd003,2025-04-06 10:41:44,LCLK,2025-04-06 13:43:57,EPWA,JEI171  ,5377.0,729.0,1182,26,0,1
123,48ae82,2025-04-06 13:09:01,EPKK,2025-04-06 13:42:08,EPWA,LOT6YM  ,77.0,35.0,1059,41,0,1
124,489787,2025-04-06 13:08:39,EPKT,2025-04-06 13:40:08,EPWA,LOT4KH  ,1530.0,275.0,1208,34,0,1
125,48978a,2025-04-06 12:58:33,EPGD,2025-04-06 13:38:03,EPWA,LOT7CW  ,3845.0,696.0,1115,34,0,1
126,48af11,2025-04-06 11:55:53,,2025-04-06 13:34:23,EPWA,LOT4EZ  ,,,1219,34,0,1
127,48ad02,2025-04-06 12:52:44,EPPO,2025-04-06 13:32:53,EPWA,LOT3NC  ,836.0,86.0,1542,11,3,1
128,48ada4,2025-04-06 12:09:04,LYBE,2025-04-06 13:30:56,EPWA,LOT5YE  ,893.0,10.0,1199,26,1,1
129,48af0e,2025-04-06 11:59:32,LROP,2025-04-06 13:28:48,EPWA,LOT4LE  ,3350.0,338.0,1210,26,1,1
130,48ae86,2025-04-06 12:35:49,,2025-04-06 13:26:51,EPWA,LOT7LG  ,,,1290,18,0,1
131,4d24d6,2025-04-06 12:00:06,,2025-04-06 13:23:20,EPWA,WZZ462  ,,,1146,26,0,1
132,48ad00,2025-04-06 11:32:24,LWSK,2025-04-06 13:21:54,EPWA,LOT3PM  ,10171.0,1354.0,1019,41,1,1
133,48af12,2025-04-06 12:11:33,EETN,2025-04-06 13:19:29,EPWA,LOT1CG  ,788.0,62.0,1355,18,0,1
134,489788,2025-04-06 12:56:31,EPSW,2025-04-06 13:18:03,EPWA,LOT3966 ,2818.0,1071.0,1217,34,1,1
135,4d245f,2025-04-06 09:52:00,LEAL,2025-04-06 13:14:51,EPWA,WZZ8241 ,909.0,55.0,1252,26,0,1
136,48ad0b,2025-04-06 11:50:04,,2025-04-06 13:11:56,EPWA,LOT4AN  ,,,1147,34,0,1
137,479d40,2025-04-06 11:42:09,ENGM,2025-04-06 13:07:17,EPWA,NOZ1020 ,1490.0,93.0,1263,26,0,1
138,4b19ef,2025-04-06 11:12:33,LSZH,2025-04-06 13:04:29,EPWA,SWR139K ,2146.0,58.0,1232,26,1,1
139,48ad86,2025-04-06 11:23:07,,2025-04-06 12:47:53,EPWA,LOT578  ,,,1128,34,0,1
140,48ac82,2025-04-06 11:54:04,EYVI,2025-04-06 12:37:38,EPWA,LOT2WY  ,1180.0,14.0,1094,26,0,1
141,471f6b,2025-04-06 09:06:33,LLBG,2025-04-06 12:32:15,EPWA,WZZ4894 ,943.0,42.0,1199,34,1,1
142,48ad10,2025-04-06 11:06:51,LJLJ,2025-04-06 12:30:15,EPWA,LOT5RJ  ,4582.0,655.0,1146,34,0,1
143,48ac81,2025-04-06 11:32:53,EVRA,2025-04-06 12:24:46,EPWA,LOT4KK  ,926.0,72.0,1677,3,1,1
